id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
210780,Elegant Home Close to Palace Schönbrunn,175131,Ingela,,Rudolfsheim-Fnfhaus,48.18444,16.32715,Entire home/apt,95,1,160,2021-10-03,1.26,15,300,4,
212649,roofflat in the center with terrace,358842,Elxe,,Leopoldstadt,48.21971,16.37903,Private room,50,2,23,2020-03-14,0.19,3,61,0,
214707,Charming single studio - Near city center!,1108400,Dan,,Leopoldstadt,48.21296,16.37858,Entire home/apt,37,1,587,2022-02-28,4.64,44,331,42,
216214,LONG TERM at the center with private shower,518644,Michael,,Margareten,48.19372,16.35862,Private room,25,30,35,2020-08-07,0.28,25,295,0,
221345,Welcome to Apartment Mariahilf!,1148283,B,,Mariahilf,48.19612,16.34943,Entire home/apt,136,30,22,2019-04-13,0.26,1,365,0,
222614,"DOWNTOWN CITYAPARTMENT ""4 CITYEXPLORERS""",1156106,Stefan,,Mariahilf,48.20016,16.36049,Entire home/apt,64,2,591,2022-02-28,4.65,2,280,32,
222776,3 Rooms Flat at Historical Center (I),1151232,Ferry,,Josefstadt,48.20972,16.35418,Entire home/apt,448,1,15,2016-04-11,0.12,4,365,0,
224453,Newly Renovated Suite Apartment(II),1151232,Ferry,,Margareten,48.18413,16.3593,Entire home/apt,48,30,4,2015-06-27,0.03,4,365,0,
228698,Wohnung mit Veranda am Stadtrand,1193729,Anneliese,,Penzing,48.20841,16.2454,Entire home/apt,85,3,0,,,2,325,0,
229535,City Center - *Most sights in short walk distance!,1108400,Dan,,Leopoldstadt,48.21419,16.37646,Entire home/apt,67,1,475,2022-03-05,3.74,44,351,33,
230772,Beautiful 3 Room Apartment (VIII),1151232,Ferry,,Josefstadt,48.21159,16.35467,Entire home/apt,490,2,35,2017-10-13,0.28,4,365,0,
234613,City Center - Smart Living - Best price in center,1108400,Dan,,Leopoldstadt,48.21269,16.37841,Entire home/apt,46,1,645,2022-03-07,5.19,44,339,44,
235772,Vienna CityApartments - Luxury 1,1235709,Guido,,Landstra§e,48.20947,16.38992,Entire home/apt,79,2,153,2022-03-04,1.28,7,257,28,
235787,Vienna CityApartments - Design 1,1235709,Guido,,Landstra§e,48.1995,16.40202,Entire home/apt,56,2,47,2022-03-06,0.38,7,318,5,
235805,Inner City - Dorotheum,1235914,Claus,,Innere Stadt,48.20541,16.36867,Entire home/apt,150,3,103,2021-12-26,0.90,2,186,1,
242141,Vienna terrace-apartment  on U1/Central Station,1310252,Maria,,Wieden,48.18746,16.37478,Entire home/apt,54,1,176,2022-02-21,1.75,1,284,12,
242216,Apartment in the green at Prater,1271221,Familien,,Leopoldstadt,48.2202,16.39907,Entire home/apt,40,5,208,2022-02-20,1.67,2,257,16,
242287,Comfortable city flat at Rennweg,1271221,Familien,,Landstra§e,48.19148,16.39017,Entire home/apt,40,4,174,2022-02-15,1.38,2,228,15,
244031,Stadtnest Apartment for 4,1280395,Barbara,,Mariahilf,48.19249,16.34447,Entire home/apt,120,2,27,2021-11-07,0.22,4,348,2,
244032,"Your beautiful, central& sunny home",1280331,Corinna & Team,,Mariahilf,48.19214,16.34293,Entire home/apt,105,2,151,2022-02-20,1.22,2,253,3,
244919,"Apartment ""Modern Vienna Enkplatz""",647465,Sylvia,,Simmering,48.17691,16.41262,Entire home/apt,65,7,1,2015-02-16,0.01,2,0,0,
247879,Stadtnest (City Nest) Studio for 2,1280395,Barbara,,Mariahilf,48.19285,16.34503,Entire home/apt,60,2,36,2021-10-24,0.32,4,143,3,
251790,Room with a view near the center,1266494,Judith,,Leopoldstadt,48.21928,16.38104,Entire home/apt,50,3,87,2022-01-11,0.70,2,212,16,
252052,City Centre with Garden! Apt. 11,175131,Ingela,,Neubau,48.20549,16.35443,Entire home/apt,150,14,228,2021-11-06,1.80,15,113,4,
263788,Classic & Cool Urban Living Vienna,1384125,Christian,,Leopoldstadt,48.21992,16.37994,Entire home/apt,56,2,134,2022-01-01,1.07,1,148,8,
265300,Concerto large 3-bedroom apartment nearJudenplatz,1391676,Christian,,Innere Stadt,48.21104,16.36991,Entire home/apt,206,1,107,2022-02-25,0.98,8,130,12,
271754,Room with a view near the center,1266494,Judith,,Leopoldstadt,48.21928,16.38104,Entire home/apt,50,4,71,2022-01-02,0.59,2,226,4,
271872,Rent Holiday Apartment in Vienna!,1422776,Isabella Tabibian,,Margareten,48.18747,16.34898,Entire home/apt,112,4,6,2020-01-02,0.05,1,365,0,
272589,Cozy Studio Apt - directly in the heart of Vienna!,1426583,Cecilia & Walfried,,Wieden,48.19916,16.36657,Entire home/apt,139,14,7,2019-12-11,0.15,6,271,0,
275667,NEWLY RENOVATED DOWNTOWN FLAT #7,1440944,Stephanie,,Wieden,48.19204,16.36592,Entire home/apt,42,2,154,2022-01-28,1.30,4,300,26,
275668,UR OWN DOWNTOWN VIENNA FLAT #15,1440944,Stephanie,,Wieden,48.19328,16.36755,Entire home/apt,50,2,184,2022-01-29,1.59,4,331,19,
275743,"Nice, big, cosy and clean apartment",1441217,Ben,,Margareten,48.18745,16.34941,Entire home/apt,60,1,263,2020-09-07,2.10,4,364,0,
276893,Apartment with balcony in trendy neighborhood,1446342,Schoen,,Neubau,48.20287,16.34555,Entire home/apt,90,2,124,2021-11-14,1.00,4,184,4,
280960,"Your beautiful,central & quiet home",1280331,Corinna & Team,,Mariahilf,48.19253,16.34314,Entire home/apt,105,2,82,2021-08-30,0.68,2,253,6,
289195,Apartment Kalrskirche 1,685572,Christoph,,Wieden,48.19762,16.37036,Entire home/apt,216,3,30,2021-09-30,0.40,5,199,5,
291635,City Apartment at the Danube Canal,1510847,Katerina,,Brigittenau,48.23429,16.36409,Entire home/apt,48,2,264,2022-02-16,2.21,3,246,16,
293442,Charming apartment near city center!,1108400,Dan,,Leopoldstadt,48.21699,16.3839,Entire home/apt,62,5,141,2022-03-03,1.14,44,312,32,
293667,SUITE - 10 hotspots in 10 minutes,1100216,Belinda,,Margareten,48.18461,16.35976,Entire home/apt,40,5,264,2022-02-26,2.14,2,271,7,
298176,Traditional Apartments Vienna City,1537009,Ingeborg,,Brigittenau,48.23456,16.37933,Entire home/apt,61,2,62,2022-03-02,0.50,1,302,1,
300074,Spacious and suburban apartment,1540643,Agnes,,Whring,48.23563,16.32329,Entire home/apt,40,1,0,,,1,0,0,
300702,Beautiful Apartment near Schwedenplatz - Apt 15,1547126,Anna & Vladan,,Innere Stadt,48.20994,16.3787,Entire home/apt,126,1,453,2020-03-15,3.68,37,196,0,
302499,Fragola Verde - my home in vienna,1557725,Kurt & Sabine,,Landstra§e,48.19779,16.40265,Entire home/apt,69,4,4,2018-08-25,0.03,3,185,0,
305788,Direct at the Center room with private shower,518644,Michael,,Margareten,48.19357,16.35849,Private room,29,1,53,2021-09-20,0.44,25,42,3,
305796,City Center Room with private shower and sink.,518644,Michael,,Margareten,48.1949,16.35879,Private room,22,30,9,2019-11-30,0.07,25,356,0,
311836,"Near Palace Schönbrunn, Apt. 3",175131,Ingela,,Rudolfsheim-Fnfhaus,48.18467,16.32795,Entire home/apt,138,1,84,2022-01-03,0.71,15,288,1,
311904,COMFORT SUITE- 10Hotspots10Minuten,1100216,Belinda,,Margareten,48.18461,16.35976,Entire home/apt,41,5,123,2022-02-28,1.01,2,241,5,
320953,VIP City Apartment - Low Budget,1643928,Harry,,Margareten,48.18647,16.36386,Entire home/apt,67,1,347,2021-12-31,2.85,28,352,22,
322786,BIG CENTRAL Space w/Sauna & Garden,146196,Sandra,,Neubau,48.20572,16.34609,Entire home/apt,85,2,336,2022-02-16,2.77,4,57,20,
327876,Beautiful Loft-style Apartment,1675660,Anja,,Ottakring,48.20902,16.3317,Entire home/apt,59,5,54,2022-01-04,0.46,1,58,2,
328756,"Child friendly, bright and charming flat for 3",1679234,Alessandro,,Margareten,48.18759,16.35127,Entire home/apt,55,5,70,2021-11-30,0.58,1,362,3,
333486,Cosy appartment near city center :),1698829,Susanna,,Leopoldstadt,48.22232,16.3722,Entire home/apt,46,30,12,2019-06-27,0.13,1,0,0,
335271,Central flat - trendy neighborhood,1446342,Schoen,,Neubau,48.20472,16.35186,Entire home/apt,60,28,58,2018-08-03,0.47,4,6,0,
342504,Quiet & Sunny Familyhouse (Garden & Pool),1738140,Michael-Andreas,,Meidling,48.168,16.33033,Entire home/apt,225,4,55,2021-08-23,0.61,1,283,2,
349539,Wake up with a glance to the sky,1770728,Reinhold,,Hernals,48.2188,16.32799,Private room,42,2,13,2019-01-02,0.11,1,0,0,
349560,Citycenter+Terrace + free garage,1771038,Agnes,,Landstra§e,48.20916,16.39557,Entire home/apt,82,7,30,2021-12-23,0.30,2,279,6,
349676,City center Metro U4,1771038,Agnes,,Margareten,48.18825,16.3478,Entire home/apt,79,31,40,2018-05-18,0.39,2,311,0,
358058,Feel at home with private! bathroom,1785960,Ulrike,,Ottakring,48.21912,16.30937,Private room,28,1,176,2022-01-19,1.45,2,253,9,
358337,Stadtnest Bed & Breakfast - Wien,1280395,Barbara,,Mariahilf,48.19283,16.34387,Private room,85,2,3,2018-09-11,0.05,4,365,0,
359822,"Central Park ""Garden Apartment""",1643928,Harry,,Landstra§e,48.19942,16.38022,Entire home/apt,37,1,369,2022-02-24,3.12,28,251,31,
370985,Cosy apartment  near the old city,1869188,Peter,,Mariahilf,48.198,16.35492,Entire home/apt,50,3,145,2022-02-27,1.21,1,308,18,
375192,Experience Vienna’s Center with private shower,518644,Michael,,Margareten,48.19444,16.35969,Private room,35,1,53,2022-02-04,0.44,25,235,2,
392603,absolutely spectacular location,1963384,Caroline,,Innere Stadt,48.20904,16.37182,Entire home/apt,140,3,80,2021-11-25,0.69,1,280,2,
392756,VCA4 Palais Brambilla – classic studio city views,1833176,Markus,,Innere Stadt,48.21564,16.37199,Entire home/apt,109,3,32,2020-01-01,0.29,4,88,0,
392757,VCA3  Palais Brambilla - studio with city views,1833176,Markus,,Innere Stadt,48.21496,16.37161,Entire home/apt,96,2,89,2021-10-14,0.74,4,302,4,
392905,City Apartment 1- Palais Brambilla romantic style,1833176,Markus,,Innere Stadt,48.21351,16.37282,Entire home/apt,99,3,43,2021-10-04,0.38,4,347,2,
393961,City Apartment 2- Palais Brambilla - 1920ies style,1833176,Markus,,Innere Stadt,48.21318,16.37486,Entire home/apt,124,3,66,2022-02-05,0.62,4,321,3,
397617,bright+colourful loft - near Hauptbahnhof,1986417,Mave,,Favoriten,48.17437,16.39339,Entire home/apt,170,4,177,2019-12-30,1.48,1,88,0,
404083,nice apartment in central location,2015270,Christoph,,Leopoldstadt,48.2184,16.39906,Entire home/apt,75,2,215,2022-03-06,1.80,2,151,2,
404657,"Sunny, quiet and central apartment with terrace",1693552,Joseph,,Mariahilf,48.19447,16.35099,Entire home/apt,73,180,57,2021-09-14,0.87,1,215,1,
407718,ridin´ high in downtown vienna!,1975126,Alexander,,Innere Stadt,48.21134,16.36775,Entire home/apt,149,1,36,2021-10-28,0.31,1,365,4,
421218,Studio Apartment Naschmarkt,2094710,Christina,,Mariahilf,48.1978,16.3572,Entire home/apt,65,120,167,2020-11-28,1.39,1,1,0,
422021,Designer Studio at the Heart of Vienna,518644,Michael,,Margareten,48.19353,16.36057,Entire home/apt,39,1,55,2020-08-26,0.73,25,333,0,
422063,Min 1 Month Be at the center with private bathroom,518644,Michael,,Margareten,48.19536,16.35912,Private room,35,30,25,2020-02-15,0.67,25,296,0,
429820,LONG TERM Center Room +private shower+sink,518644,Michael,,Margareten,48.19465,16.36058,Private room,21,30,18,2019-12-10,0.15,25,292,0,
429821,Center room+private shower+sink,518644,Michael,,Margareten,48.19369,16.35899,Private room,39,30,1,2019-03-11,0.03,25,90,0,
430037,Sonata large 1-bedroom apartment nearJudenplatz,1391676,Christian,,Innere Stadt,48.21104,16.36991,Entire home/apt,174,1,39,2021-10-18,0.35,8,116,5,
431055,Enjoy the quietness of the modern & central studio,2142888,Simon,,Mariahilf,48.19158,16.34999,Entire home/apt,94,3,43,2021-12-22,0.36,2,220,2,
432365,VIENNA CENTER – BELVEDERE 23,2150005,Ramona & Alex,,Landstra§e,48.19306,16.38798,Entire home/apt,49,4,392,2022-03-08,3.29,4,302,21,
435239,Direct at the center near state opera house studio,518644,Michael,,Margareten,48.1935,16.35862,Entire home/apt,55,1,23,2021-08-31,0.30,25,287,1,
435240,"Center Opera modern, light and quiet Apt",518644,Michael,,Margareten,48.19532,16.35901,Entire home/apt,52,1,41,2021-05-30,0.54,25,131,1,
438073,Walking distance from St Cathedral,624511,Mathias,,Leopoldstadt,48.2189,16.38366,Entire home/apt,95,2,66,2020-01-01,0.61,2,365,0,
455314,"Central, quiet, fully equipped",2262994,Christine,,Rudolfsheim-Fnfhaus,48.19983,16.33778,Entire home/apt,44,1,631,2022-03-06,5.33,2,163,21,
457863,"cosy,central,free WiFi &gayfriendly",2274716,Ines & Sabrina,,Alsergrund,48.23128,16.36146,Entire home/apt,70,1,6,2016-01-01,0.05,1,314,0,
459656,Summer in Vienna!!,1085855,Kerstin,,Josefstadt,48.2098,16.34602,Entire home/apt,120,3,10,2021-07-31,0.10,1,0,1,
461361,LedererLeo,2293155,Lee,,Josefstadt,48.21189,16.34926,Entire home/apt,50,1,123,2022-02-20,1.03,1,256,4,
462758,special place for special people near Hauptbahnhof,2299560,Veronika,,Favoriten,48.17774,16.38232,Private room,39,2,125,2021-09-26,1.05,1,344,1,
465925,Zentral gelegenes Apartment Alina,2313955,Marina,,Mariahilf,48.19156,16.33941,Entire home/apt,90,1,35,2021-07-18,0.46,4,355,1,
468889,Traditional Apartments Vienna TAV,2327667,Andreas,,Brigittenau,48.23536,16.38022,Entire home/apt,41,2,40,2022-01-05,0.34,6,8,14,
481895,VIENNA CENTER – BELVEDERE 22,2150005,Ramona & Alex,,Landstra§e,48.19306,16.38798,Entire home/apt,49,5,439,2022-03-07,3.68,4,316,24,
482052,1BR KLIMT Apartment,13336646,Hotel Klimt,,Penzing,48.19676,16.28851,Entire home/apt,51,1,6,2018-08-10,0.05,7,31,0,
482090,U3 Meiselmarkt - Schönbrunnnähe,2387347,Manuela,,Rudolfsheim-Fnfhaus,48.1969,16.31793,Private room,40,14,0,,,1,365,0,
488723,Sunny apartment right on Augarten,2418146,Gisella,,Brigittenau,48.22875,16.37405,Entire home/apt,70,6,115,2021-09-18,1.06,16,2,6,
492555,Little paradise + BMW (6 min to center),2271419,Nura,,Favoriten,48.17297,16.37754,Entire home/apt,79,1,44,2021-09-08,0.37,2,365,1,
501717,"Apartment Marc-Antonius, 2.Bezirk Prater",2447783,Maria And Chris,,Leopoldstadt,48.22329,16.38644,Entire home/apt,49,2,179,2020-09-13,1.51,1,314,0,
502521,Beautiful Apparment Near the Center,2479968,Emma,,Margareten,48.18503,16.35128,Entire home/apt,87,3,128,2021-09-04,1.08,1,251,1,
527931,Large Vienna Centre Ap. w/ Terrace,1608476,Tobias,,Leopoldstadt,48.21872,16.3737,Entire home/apt,109,2,198,2020-12-12,1.70,1,0,0,
529594,First-Class-Apartments Schoenbrunn,2602205,First-Class-Apartment,,Meidling,48.17998,16.32104,Entire home/apt,100,4,38,2021-11-08,0.32,1,135,1,
532596,"Beautiful, Quiet, City Center Flat- 130sqm!",442912,Anna,,Innere Stadt,48.20845,16.37722,Entire home/apt,150,28,115,2022-02-28,0.99,2,97,1,
543409,privateroom downtown absolute quiet,2671443,Christoph,,Landstra§e,48.20121,16.38976,Private room,100,1,179,2021-11-21,1.79,1,365,1,
545094,"Little Room ""Old Vienna"" (Calm)",2670197,Christian,,Ottakring,48.21517,16.31864,Entire home/apt,23,5,88,2021-11-23,0.76,2,261,10,
560952,Centrally located in the 8.district,2757977,Ursula,,Josefstadt,48.20776,16.34295,Private room,46,1,134,2021-11-02,1.16,1,338,17,
563275,SUNNY APARTMENT DOWNTOWN VIENNA #23,1440944,Stephanie,,Wieden,48.19356,16.36768,Entire home/apt,50,2,158,2022-01-06,1.36,4,278,13,
566572,vienna city loft schönbrunn U3,2786751,Anna,,Rudolfsheim-Fnfhaus,48.19813,16.31826,Entire home/apt,52,3,22,2017-07-31,0.19,1,0,0,
569990,Studio Apartment incl Wifi & car parking,2805014,Appartements,,Floridsdorf,48.26141,16.38739,Entire home/apt,62,5,4,2021-12-22,0.07,3,358,1,
569995,Apartment including Wifi & free car parking,2805014,Appartements,,Floridsdorf,48.26134,16.38735,Entire home/apt,72,5,6,2021-09-19,0.10,3,358,1,
569997,Beautiful Suite Apartment in Vienna Boardinghouse,2805014,Appartements,,Floridsdorf,48.26149,16.38753,Entire home/apt,82,5,2,2021-09-30,0.03,3,358,1,
570242,Apartment Praterstrasse76,2805424,Robert,,Leopoldstadt,48.21828,16.39093,Entire home/apt,80,6,51,2021-11-19,0.85,13,362,9,
570243,Apartment Rotensterngasse,2805424,Robert,,Leopoldstadt,48.21886,16.38417,Entire home/apt,80,14,33,2020-01-03,0.31,13,344,0,
570246,Apartment Max Winter Platz,2805424,Robert,,Leopoldstadt,48.22123,16.4003,Entire home/apt,67,90,12,2021-09-26,0.11,13,192,1,
573333,Loft in Viennas creative district,2118680,Thomas,,Neubau,48.2031,16.34571,Entire home/apt,129,2,48,2022-02-27,0.41,1,111,5,
575126,Luxury Flat in  of Vienna - Room#1,1820023,Eva,,Leopoldstadt,48.21579,16.38357,Private room,76,1,279,2022-03-04,2.39,3,303,17,
576960,Old-Town-Dreams Apt in the Center,608240,Andrei,,Innere Stadt,48.20845,16.37793,Entire home/apt,76,3,420,2022-03-07,3.58,2,279,31,
599060,Rooftop/7. District/Close to Spittelberg/AC/Garage,2888212,Gerhard,,Neubau,48.20147,16.34304,Entire home/apt,160,3,23,2021-05-28,0.22,1,0,1,
600477,Terrace Suite Gustav Mahler ****,540246,Christian,,Ottakring,48.21479,16.33843,Entire home/apt,88,1,297,2022-02-01,2.55,6,257,9,
601111,Apartment near Kunsthaus Vienna,2974889,Georgi,,Landstra§e,48.20909,16.39405,Entire home/apt,109,3,1,2015-10-05,0.01,3,71,0,
603258,Central apartment near Naschmarkt,1446342,Schoen,,Wieden,48.19551,16.37011,Entire home/apt,67,3,74,2021-07-06,0.64,4,191,1,
604215,Viennese flair superbly located,3319864,Eric,,Neubau,48.20409,16.35473,Entire home/apt,86,3,255,2022-02-28,2.18,1,230,4,
605062,♥Marvellous viennese old building♥,2725698,Carina,,Josefstadt,48.21098,16.34344,Shared room,45,5,7,2012-10-16,0.06,2,362,0,
610592,Visit Museums from an Arty Apartment in the Design District,3027372,Maria,,Neubau,48.20142,16.3515,Entire home/apt,70,4,118,2022-03-09,1.05,1,172,26,
615011,sunny.overlooking roofs.charming T37,3049637,Kiki,,Wieden,48.19295,16.36607,Entire home/apt,32,1,286,2022-02-20,2.46,6,290,24,
627455,"Wien im Herzen, Vienna Downtown",2915187,Wolfgang,,Landstra§e,48.21218,16.38909,Entire home/apt,75,2,124,2021-11-20,1.14,2,237,6,
628755,Two bedrooms - strategic location,3123343,Benjamin,,Wieden,48.18931,16.37036,Entire home/apt,80,4,26,2019-12-30,0.34,3,0,0,
629579,Shermin Apartments Central Apartment in Vienna,3127815,Sofie,,Wieden,48.19755,16.36276,Entire home/apt,85,3,2,2019-12-08,0.07,1,363,0,
638309,KLIMT Hotelroom (1-4),13336646,Hotel Klimt,,Penzing,48.19558,16.29074,Entire home/apt,50,2,21,2019-11-18,0.27,7,28,0,
651121,Centric room with greenview in secure area - 15m²,1031409,Hannes,,Whring,48.22571,16.3469,Private room,16,90,7,2019-06-01,0.12,2,101,0,
655525,Vienna Center Apartment Wieden,3299876,Angelo,,Wieden,48.19176,16.36493,Entire home/apt,56,4,27,2021-12-12,0.24,1,223,3,
673170,Central 72m2 Apartment - Belvedere,3415690,Daniel,,Wieden,48.19399,16.37698,Entire home/apt,90,3,0,,,1,365,0,
687102,Elegant Apartment in City Center,115014113,Peter,,Wieden,48.19692,16.37234,Entire home/apt,148,5,166,2020-01-04,1.46,1,0,0,
690832,Cozy Apartment near Centre + Wi-Fi,3530452,Shantia,,Alsergrund,48.2208,16.3674,Entire home/apt,39,2,107,2021-07-07,0.97,1,38,1,
701962,Walk everywhere - Prime Location,1426583,Cecilia & Walfried,,Wieden,48.19931,16.36627,Entire home/apt,139,14,24,2021-12-11,0.21,6,234,1,
706621,Ily's place - Boutique apt. In Vie,3632088,Ilana,,Josefstadt,48.21022,16.35098,Entire home/apt,65,2,397,2022-03-01,3.46,2,197,50,
708088,Luxury Flat in  of Vienna - Room # 2 aircondition,1820023,Eva,,Leopoldstadt,48.21506,16.38471,Private room,81,1,248,2022-02-27,2.17,3,303,15,
708972,Apartment Giuliano Vienna,3647503,Slavo,,Leopoldstadt,48.21753,16.41384,Entire home/apt,80,1,33,2021-04-09,0.30,1,205,1,
711078,Vienna center margareten apartment,3659626,Milena,,Margareten,48.18816,16.35526,Entire home/apt,42,2,55,2021-01-18,0.52,1,136,0,
714920,Your Luxury Rooftop Penthouse with Balcony - # 1,3681293,Ferdinand,,Wieden,48.18982,16.36472,Entire home/apt,105,2,372,2022-03-09,3.73,2,223,35,
718684,Traditional Apartments Vienna- City,2327667,Andreas,,Neubau,48.20188,16.33795,Entire home/apt,61,2,158,2021-09-06,1.54,6,323,3,
729796,Modern with 12qm balcony near Danube,3793751,Lucia,,Leopoldstadt,48.22927,16.3948,Entire home/apt,53,3,9,2019-12-03,0.16,2,0,0,
730288,Designer Flat: 10 Minutes to Center,977695,Harald,,Ottakring,48.21265,16.33539,Entire home/apt,69,3,19,2021-09-05,0.17,4,132,1,
730325,"Cosy Flat, 10 Min to City Center",977695,Harald,,Ottakring,48.21333,16.33329,Entire home/apt,69,3,3,2015-07-22,0.03,4,0,0,
731862,Days in Vienna,3809727,Johannes & Johanna,,Innere Stadt,48.21366,16.37426,Entire home/apt,100,3,416,2022-03-06,3.65,1,206,23,
750048,LOVELY&LIGHT APT at Yppenplatz,3943224,Rike,,Hernals,48.2146,16.3346,Entire home/apt,79,2,24,2016-01-03,0.21,1,0,0,
751185,**Cozy CityAp 80sqm(!) AUGARTEN**,861392,Gary,,Brigittenau,48.22728,16.37061,Entire home/apt,78,3,111,2021-11-03,1.02,3,228,3,
757295,Charming City Apartment in Vienna,3418389,Lilu,,Landstra§e,48.21047,16.38954,Entire home/apt,300,4,69,2020-02-05,0.61,1,0,0,
758811,Georgeous Apartment near Stephansdom - Apt 11,1547126,Anna & Vladan,,Innere Stadt,48.20751,16.37899,Entire home/apt,95,1,300,2021-09-05,2.64,37,82,2,
759562,Nette Garconniere in ruhiger Gasse-super Anbindung,2457773,Carolin,,Ottakring,48.20857,16.30538,Entire home/apt,28,20,6,2022-03-06,0.05,1,133,3,
763157,Atmospheric flat at Augarten,2418146,Gisella,,Brigittenau,48.22883,16.37384,Entire home/apt,80,10,208,2022-01-03,1.83,16,0,14,
766088,"apartment Döbling, near Grinzing",4039784,Gerlinde,,Dbling,48.26035,16.36282,Entire home/apt,85,2,0,,,1,0,0,
770418,Homelike Apartment in Vienna,4064353,Carina,,Meidling,48.17902,16.33171,Entire home/apt,80,1,110,2020-07-25,1.04,2,364,0,
774449,Bedroom in the heart of Vienna,4085852,Andrea,,Wieden,48.18892,16.37537,Private room,48,2,57,2020-01-02,0.51,1,364,0,
778065,"Indoor ""Tree House"" First District",1189537,Georg,,Innere Stadt,48.21409,16.36324,Private room,76,30,1,2016-05-07,0.01,1,83,0,
779815,Fantastic apartment for up to 6 per,4111982,Sonia,,Mariahilf,48.19278,16.34131,Entire home/apt,74,3,41,2021-10-19,0.37,1,343,1,
786350,Mini & Original in Vienna,4145802,Josef,,Neubau,48.20723,16.33873,Entire home/apt,40,3,391,2022-02-23,3.49,2,189,34,
789563,**Cozy CityAp 60sqm(!) AUGARTEN**,861392,Gary,,Brigittenau,48.22728,16.37061,Entire home/apt,63,3,37,2021-09-11,0.33,3,260,4,
799178,Central and modern - Apartment near city center,1108400,Dan,,Leopoldstadt,48.21892,16.38377,Entire home/apt,63,5,90,2022-02-26,0.80,44,348,20,
799342,Central Apartment near Naschmarkt,4208823,Nina,,Mariahilf,48.19717,16.35436,Entire home/apt,85,3,44,2022-01-31,0.39,1,132,3,
813826,apartment2rent  panaroma - UNO City,358163,Greg,,Donaustadt,48.23796,16.42418,Entire home/apt,79,3,10,2020-03-04,0.11,2,344,0,
815788,Vienna Luxury Apartment,2425286,Mariusz,,Ottakring,48.21709,16.31941,Entire home/apt,131,1,2,2014-01-03,0.02,1,0,0,
818833,"""Spittelberg"" Design Apartment",3564972,Andre,,Neubau,48.20189,16.35459,Entire home/apt,54,2,534,2022-02-19,4.79,7,60,42,
820648,Stylish Apartment in Vienna Centre,4310085,Paul & Carola,,Neubau,48.19992,16.35168,Entire home/apt,55,3,12,2017-02-16,0.11,1,0,0,
820982,Experience Vienna from a green area,4311383,Wolfgang Und Sylvia,,Penzing,48.20771,16.24448,Entire home/apt,75,3,6,2021-09-11,0.06,1,288,1,
821451,rief.rentals | Apartment 8,4313471,Thomas,,Whring,48.2251,16.34846,Entire home/apt,100,30,15,2019-05-19,0.14,3,215,0,
823044,Styleapartment Vienna 1st district,4321506,Bettina,,Innere Stadt,48.20638,16.37705,Entire home/apt,50,30,2,2014-05-19,0.02,1,223,0,
826210,GoVienna Modern Apartment,4236636,Anika,,Landstra§e,48.20069,16.40265,Entire home/apt,76,2,9,2020-09-20,0.12,6,337,0,
833475,"Key location in 7th! Quiet, museums 5min, cosy.",4361476,Steffi,,Neubau,48.2012,16.34504,Entire home/apt,49,30,11,2021-10-10,0.10,6,315,2,
833742,Govienna Small Modern Apartment,4236636,Anika,,Landstra§e,48.20664,16.39123,Entire home/apt,59,2,65,2022-03-07,0.67,6,274,6,
835397,"Top location in 7th, Museums, lift, very comfy!",4361476,Steffi,,Neubau,48.20083,16.3453,Entire home/apt,60,30,20,2021-06-30,0.18,6,223,1,
835545,"Full of light, New, by the Museums!",4361476,Steffi,,Neubau,48.20099,16.34488,Entire home/apt,65,30,20,2022-02-28,0.18,6,283,3,
840819,Top Location Top Apartment,4391156,Krzysztof,,Margareten,48.19387,16.35902,Entire home/apt,95,6,47,2016-09-22,0.42,1,0,0,
843415,Quiet apartment in the heart of VIE,4403413,Brigitte,,Innere Stadt,48.20826,16.37641,Entire home/apt,95,3,12,2018-01-04,0.11,1,253,0,
846009,"Nice, clean and perfect location Ap",4417358,Samia,,Donaustadt,48.23549,16.41152,Entire home/apt,60,2,72,2019-08-19,0.64,1,38,0,
849480,Penthouse Opera 3 Bedrooms,4331202,Florian,,Innere Stadt,48.20319,16.36675,Entire home/apt,201,3,102,2022-02-13,1.13,42,171,10,
852256,Vienna City Balcony Apartment,4100946,Mag.  Arch. STEINBÖCK,,Innere Stadt,48.21065,16.37107,Entire home/apt,130,30,48,2019-12-28,0.45,3,334,0,
855234,central charming quit App f 1-4 P (wifi) /33,3049637,Kiki,,Wieden,48.1917,16.36602,Entire home/apt,30,1,243,2020-10-01,2.18,6,223,0,
855282,2 room apartement 10 min to center,4468399,Nino,,Whring,48.22439,16.34076,Entire home/apt,50,2,81,2022-02-27,0.72,1,68,7,
855829,Appartement de rêve au pays de Sisi,4473255,Mathias,,Rudolfsheim-Fnfhaus,48.19294,16.33077,Entire home/apt,120,3,13,2018-08-24,0.12,1,347,0,
859134,LUXURY DESIGN HOME II,305673,Sil,,Innere Stadt,48.211,16.36604,Entire home/apt,170,3,69,2019-12-30,0.64,8,40,0,
865491,Luxury Studio with Terrace - Levade,4544804,Christiane,,Margareten,48.19302,16.35635,Entire home/apt,75,7,17,2021-10-28,0.19,3,287,6,
